name,bio,follower_count,tweet_text,tweet_id,fav_count,rt_count,in_reply_to,mentions,is_retweet,is_quote,hashtags,emojicons,time
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"""Est-ce qu'Adama Traoré est mort en tombant tout seul? Est-ce que Rémi Fraisse est mort en tombant tout seul? Reconnaissez au moins qu'il y a des jeunes, et des moins jeunes, qui meurent sous les coups de la police, sinon il n'y a rien à discuter."" https://t.co/f9uc3z08ve",1448740312613064712,2785,724,,,False,False,,,2021-10-14 19:59:41
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"""Derrière les chiffres, il y a des noms: Adama Traoré, Steve à Nantes, Zineb à Marseille, Rémi Fraisse... Il y a une réalité, et cette réalité vous ne voulez pas la reconnaître."" https://t.co/p0js7FWSiJ",1448732552722894849,4864,1551,,,False,False,,,2021-10-14 19:28:51
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"""Est-ce qu'on peut critiquer la police ? Est-ce qu'on peut critiquer la répression ? Est-ce qu'on peut avoir un avis différent de celui du gouvernement et des syndicats de police ? Je crois que le problème est clairement posé."" https://t.co/nBiDRPt6Ng",1448726817653895177,3168,891,,,False,False,,,2021-10-14 19:06:04
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"Ça parle dérapage, propos injurieux et outrageant. Mais c’est la société qui dérape, qui est violente. La pauvreté, la précarité, les inégalités sociales, les humiliations, les souffrances sont telles qu’il y a bien urgence à remettre en cause ce capitalisme injuste et ravageur.",1448721018063933444,8932,2263,,,False,False,,,2021-10-14 18:43:01
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"[Communiqué du @NPA_officiel] 
""Gérald Darmanin porte plainte contre Philippe Poutou: une grossière opération d’intimidation""
 https://t.co/2kfh7pv7tp",1448611996283424778,1159,340,,NPA_officiel,False,False,,,2021-10-14 11:29:48
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"""Plus la crise est profonde, plus il y a d'inégalités sociales, plus il y a de tensions. Et la seule réponse du gouvernement, c'est de réprimer."" https://t.co/TSYJyLNGLv",1448597956094005249,1974,556,,,False,False,,,2021-10-14 10:34:01
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"""Il y a une véritable violence policière. Et il y a une police qui peut tuer car elle est armée, surarmée, et elle est dangereuse."" https://t.co/FpVFFMRuvj",1448585238762999811,3469,1161,,,False,False,,,2021-10-14 09:43:28
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"""Zemmour est plus qu'un adversaire, c'est un ennemi, qui défend des idées fascistes."" https://t.co/Z8hXO7J5vW",1448565302606839812,3926,758,,,False,False,,,2021-10-14 08:24:15
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"En soutien aux étudiants et étudiantes sans-fac à Nanterre, qui ne demandent rien d’autre que d’avoir le droit d’étudier, et dans de bonnes conditions. https://t.co/78psF44GXe",1448287937238638593,934,181,,,False,False,,,2021-10-13 14:02:06
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,Rendez-vous ce soir ! #Poutou2022 https://t.co/gbtfWY5vz1,1448208161119350784,173,36,,,False,False,Poutou2022,,2021-10-13 08:45:06
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"Journée du #StopBrevetCovid. Le refus de lever les brevets sur les vaccins covid à l'OMC c’est 10 000 morts par jour en moyenne depuis la demande Afrique du Sud et Inde. Honte à Macron, à l'UE, aux brevets des capitalistes de Big Pharma ! Nos vies valent plus que leurs profits!",1448197189797400576,1086,266,,,False,False,StopBrevetCovid,,2021-10-13 08:01:30
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"#SansFacs
#Poutou2022

Ces « sans-facs » dénoncent la sélection à l’Université, à l’entrée de la Licence et en Master, raison pour laquelle on les prive de la possibilité de pouvoir poursuivre leurs études. 

https://t.co/vjOvNjs6O0",1447970748530925568,81,18,,,False,False,"SansFacs, Poutou2022",,2021-10-12 17:01:43
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"Et hop, du bon boulot ! https://t.co/mLtk3g67dZ",1447944118399864834,9655,1008,,,False,True,,,2021-10-12 15:15:53
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"#Poutou2022
Pour l'urgence anticapitaliste et révolutionnaire, toutes et tous au meeting de #PhilippePoutou, candidat à la #présidentielle, jeudi 21 octobre à partir de 20h à la Bellevilloise, Paris 20e. https://t.co/WYxr04ZGKL",1447932673389957130,481,125,,,False,False,"Poutou2022, PhilippePoutou, présidentielle",,2021-10-12 14:30:25
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"RT @NPA13_: Nous sommes présents devant la Cour d’appel d’Aix-en-Provence avec Philippe Poutou pour soutenir Alec, Dany, Delphine et Olivie…",1447619198927126535,0,16,,NPA13_,True,False,,,2021-10-11 17:44:47
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"En ce moment à la réunion publique organisée par le @NPA13_ pour discuter de la période, des luttes en cours, de la campagne présidentielle et de la nécessité de reprendre nos affaires en main ! #poutou2022 https://t.co/x4qocc3B1n",1447609924939403267,90,14,,NPA13_,False,False,poutou2022,,2021-10-11 17:07:56
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"#Poutou2022

Poing d'actu numéro 2. Devant la cour d'appel d'Aix-en-Provence, en soutien à 4 camarades interpelléEs par la police lors d'une manifestation.
https://t.co/43iqWkAPau",1447604181695705094,78,20,,,False,False,Poutou2022,,2021-10-11 16:45:06
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"#RépressionPolicière
#Poutou2022

Le 9/05/2019 à Nice, à la fin d’une manifestation syndicale contre la casse des services publics, Alec, Dany, Delphine et Olivier ont été violemment interpellés et mis en garde à vue pendant 24h

https://t.co/6ri4yCcQCh",1447449428240048135,36,16,,,False,False,"RépressionPolicière, Poutou2022",,2021-10-11 06:30:10
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"#PandoraPapers. Face aux scandales de l’évasion fiscale des riches et des gouvernants, pour véritablement stopper le phénomène, il est incontournable d’exproprier et socialiser tout le système bancaire. C’est la seule façon d’assurer une transparence totale et un contrôle public.",1446779914141765637,1604,336,,,False,False,PandoraPapers,,2021-10-09 10:09:46
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"« Ces journées de #grèves et de #manifestions sont des étapes qui permettent de remobiliser et de discuter pour qu’il y ait un vrai mouvement d’ensemble qui se reconstruise. » 
Interview de #Poutou2022 - manif du 5/10/2021 pour l'#emploi, les #salaires, les #DroitsSociaux. https://t.co/ISBOwKGBRC",1445433707779735553,287,54,,,False,False,"grèves, manifestions, Poutou2022, emploi, salaires, DroitsSociaux",,2021-10-05 17:00:25
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"Mercredi 6 octobre, Philippe Poutou en soutien aux grévistes de Bergams à Grigny (91)

https://t.co/Ul7YsX715R",1445350628558098433,37,6,,,False,False,,,2021-10-05 11:30:17
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"Révélations encore sur des milliards d’euros évadés détournés volés par les grosses fortunes. A côté, les retraites et indemnités chômage sont attaquées, les salaires restent bloqués, les licenciements continuent ! Reste la révolte pour reprendre et redistribuer les richesses.",1445282645928202245,5491,1476,,,False,False,,,2021-10-05 07:00:09
